Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,SiglaUf,CodMunicipio,DesignacaoEmissao,FreqInicialMHz,FreqFinalMHz,Azimute,CodTipoClasseEstacao,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataPrimeiroLicenciamento
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146366,010,17012008,1064380,"Estrada das Placas,2318,Wanderley Dantas",AC,1200401,5M00G9W,2155.00000000,2165.00000000,227.0,FB,396,007690501705,14.3,26.0,82.00,.00,X,39.0,018930701882,40.000,09S561787,67W493293,28/02/2000
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146366,010,59072012,1064380,"Estrada das Placas,2318,Wanderley Dantas",AC,1200401,20M0G7W,2670.00000000,2690.00000000,192.0,FB,396,034641103518,13.8,27.0,65.00,.00,X,27.0,024251201882,30.000,09S561787,67W493293,28/02/2000
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146366,010,71842009,1064380,"Estrada das Placas,2318,Wanderley Dantas",AC,1200401,200KG7W,869.00000000,880.00000000,227.0,FB,396,007690501705,14.3,26.0,81.69,.00,X,40.0,000910502519,32.500,09S561787,67W493293,28/02/2000
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146366,010,71842009,1064380,"Estrada das Placas,2318,Wanderley Dantas",AC,1200401,5M00G9W,869.00000000,880.00000000,356.0,FB,396,007690501705,14.3,26.0,82.00,.00,X,34.0,019980701882,45.000,09S561787,67W493293,28/02/2000
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146366,010,71842009,1064380,"Estrada das Placas,2318,Wanderley Dantas",AC,1200401,200KG7W,890.00000000,891.50000000,106.0,FB,396,007690501705,14.3,26.0,81.69,.00,X,40.0,000910502519,32.500,09S561787,67W493293,28/02/2000
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146366,010,71842009,1064380,"Estrada das Placas,2318,Wanderley Dantas",AC,1200401,200KG7W,890.00000000,891.50000000,356.0,FB,396,007690501705,14.3,26.0,81.69,.00,X,34.0,000910502519,32.500,09S561787,67W493293,28/02/2000
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146366,010,71842009,1064380,"Estrada das Placas,2318,Wanderley Dantas",AC,1200401,5M00G9W,890.00000000,891.50000000,106.0,FB,396,007690501705,14.3,26.0,82.00,.00,X,39.0,019980701882,45.000,09S561787,67W493293,28/02/2000
LIC-LIC-01,CLARO S.A.,50409889580,010,016942008,5180368,"RUA PERNAMBUCO, S/N, DOM GIOCONDO",AC,1200401,5M00G7W,2125.00000000,2135.00000000,0.0,FB,760,013840801705,16.18,20.0,65.0,0.0,X,45.0,001131003257,62.8,09S581571,67W485975,
LIC-LIC-01,CLARO S.A.,50409889580,010,016942008,5180368,"RUA PERNAMBUCO, S/N, DOM GIOCONDO",AC,1200401,5M00G7W,2125.00000000,2135.00000000,0.0,FB,760,013840801705,16.18,20.0,65.0,0.0,X,45.0,001131003257,62.8,09S581571,67W485975,
LIC-LIC-01,CLARO S.A.,50409889580,010,016942008,5180368,"RUA PERNAMBUCO, S/N, DOM GIOCONDO",AC,1200401,5M00G7W,2125.00000000,2135.00000000,0.0,FB,760,013840801705,16.18,20.0,65.0,0.0,X,45.0,011060703257,49.1,09S581571,67W485975,
