Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,SiglaUf,CodMunicipio,DesignacaoEmissao,FreqInicialMHz,FreqFinalMHz,Azimute,CodTipoClasseEstacao,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataPrimeiroLicenciamento
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,52062014,442820496,"RUA GENERAL PENHA BRASIL, 642, CENTRO",RR,1400100,200KG7W,891.50000000,894.00000000,270.0,FB,760,007690501705,15.0,30.0,87.00,.00,X,66.0,000910502519,32.600,03N101712,60W403376,23/11/1999
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,52062014,442820496,"RUA GENERAL PENHA BRASIL, 642, CENTRO",RR,1400100,200KG7W,891.50000000,894.00000000,270.0,FB,760,007690501705,17.8,35.0,90.00,.00,X,66.0,000910502519,32.600,03N101712,60W403376,23/11/1999
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,52062014,442820496,"RUA GENERAL PENHA BRASIL, 642, CENTRO",RR,1400100,200KG7W,891.50000000,894.00000000,30.0,FB,760,034641103518,15.0,25.0,60.00,.00,X,60.0,000910502519,32.600,03N101712,60W403376,23/11/1999
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,52062014,442820496,"RUA GENERAL PENHA BRASIL, 642, CENTRO",RR,1400100,200KG7W,891.50000000,894.00000000,30.0,FB,760,034641103518,15.0,28.0,65.00,.00,X,60.0,000910502519,32.600,03N101712,60W403376,23/11/1999
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,52062014,442820496,"RUA GENERAL PENHA BRASIL, 642, CENTRO",RR,1400100,200KG7W,891.50000000,894.00000000,270.0,FB,760,034641103518,15.5,25.0,63.00,4.00,X,60.0,000910502519,32.600,03N101712,60W403376,23/11/1999
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,59072012,442820496,"RUA GENERAL PENHA BRASIL, 642, CENTRO",RR,1400100,20M0G7W,2670.00000000,2690.00000000,150.0,FB,760,034641103518,15.0,28.0,65.00,.00,X,60.0,024251201882,30.000,03N101712,60W403376,23/11/1999
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,17012008,442820496,"RUA GENERAL PENHA BRASIL, 642, CENTRO",RR,1400100,5M00G7W,2155.00000000,2165.00000000,30.0,FB,760,007690501705,15.0,30.0,87.00,.00,X,70.0,008041101882,40.000,03N101712,60W403376,23/11/1999
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,17012008,442820496,"RUA GENERAL PENHA BRASIL, 642, CENTRO",RR,1400100,5M00G7W,2155.00000000,2165.00000000,150.0,FB,760,007690501705,15.0,30.0,87.00,.00,X,66.0,008041101882,40.000,03N101712,60W403376,23/11/1999
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,17012008,442820496,"RUA GENERAL PENHA BRASIL, 642, CENTRO",RR,1400100,5M00G7W,2155.00000000,2165.00000000,270.0,FB,760,007690501705,15.0,30.0,87.00,.00,X,66.0,008041101882,40.000,03N101712,60W403376,23/11/1999
LIC-LIC-01,TELEFÔNICA BRASIL S.A.,50409146285,010,17012008,442820496,"RUA GENERAL PENHA BRASIL, 642, CENTRO",RR,1400100,5M00G7W,2155.00000000,2165.00000000,30.0,FB,760,034641103518,15.0,25.0,60.00,.00,X,60.0,008041101882,40.000,03N101712,60W403376,23/11/1999
